lat,lon,timestamp,probability
33.72422424955375,-84.46854049507466,1230896340,0.005735834129154682
33.730604394145715,-84.44231689667645,1230841140,0.003733152523636818
33.73684170381665,-84.51115379072634,1230923940,0.008209032006561756
33.68302825546558,-84.4390389453877,1230896340,0.007733306847512722
33.67990195293682,-84.39642555291074,1230896340,0.005400344729423523
33.68624301615299,-84.39970350770332,1230868740,0.013613808900117874
33.72412263244618,-84.52754350020051,1231006740,0.007209991104900837
33.81948343619176,-84.38003577572665,1230868740,0.0011135224485769868
33.629172300673105,-84.3669239505084,1230868740,0.0026097865775227547
33.75909084189089,-84.48493023232292,1230868740,0.0011213483521714807
33.69891826165991,-84.41281532450708,1230923940,0.0026210062205791473
33.73047303022877,-84.5242655592523,1230896340,0.009118153713643551
33.69578063290691,-84.37347986347251,1230813540,0.006204740144312382
33.683040110897224,-84.42920508969395,1230951540,0.015178848057985306
33.695773206984306,-84.38331373157105,1230923940,0.0026258565485477448
33.692570784358814,-84.41609327808351,1230923940,0.006646379828453064
33.67990486251552,-84.39314759789465,1230841140,0.016647636890411377
33.746511257332834,-84.39970350770332,1230868740,0.012919861823320389
33.75285216519976,-84.40298146226583,1230923940,0.015497153624892235
33.7400938261741,-84.46198459755243,1230896340,0.008153359405696392
33.74017598833891,-84.38986964266162,1230923940,0.0113430917263031
33.69576782210546,-84.38986964266162,1230896340,0.003751138225197792
33.730573083904545,-84.46526254649433,1230923940,0.006591791287064552
33.73065125097902,-84.39970350770332,1230923940,0.013659536838531494
33.82582479004895,-84.38331373157105,1230979140,0.0073685431852936745
33.68940553313282,-84.40953737067427,1230868740,0.0037522250786423683
33.708463849257484,-84.38003577572665,1230813540,0.007192342076450586
33.648030953062566,-84.50787584744445,1231061880,0.0028955633752048016
33.844866226011426,-84.37020190707591,1230951540,0.0029934209305793047
33.73703868457821,-84.33414437687888,1231089480,0.003130550030618906
33.71462548934548,-84.51770967592279,1231006740,0.0016670898767188191
33.83535259374404,-84.3669239505084,1230951540,0.010325543582439423
33.71794341414041,-84.41937123139698,1230896340,0.003482623491436243
33.730665364491685,-84.38331373157105,1231061880,0.0034093977883458138
33.67992279768356,-84.37020190707591,1230896340,0.0038667290937155485
33.841698621199924,-84.36364599377653,1230951540,0.002309255301952362
33.74655333721726,-84.33742233479404,1231089480,0.008459871634840965
33.65122032730603,-84.498042014943,1231089480,0.005297457799315453
33.74012040292711,-84.44231689667645,1230868740,0.004194346722215414
33.63551419769494,-84.37020190707591,1230813540,0.007844590581953526
33.7274697344729,-84.40953737067427,1230868740,0.002048155991360545
33.69889637475975,-84.43248304188988,1231089480,0.00377848232164979
33.756014387459786,-84.41281532450708,1231061880,0.00685878423973918
33.72744836878676,-84.42920508969395,1230841140,0.01279246062040329
33.635501821036435,-84.38659168721823,1230868740,0.006062877364456654
33.698904017803166,-84.42592713720877,1230951540,0.006747724954038858
33.74648415946947,-84.42592713720877,1230813540,0.0013194340281188488
33.743336176073825,-84.40298146226583,1231061880,0.004238930530846119
33.75923505948345,-84.3505341653371,1230979140,0.0037444569170475006
33.74327950505273,-84.45215074862311,1230896340,0.006047680974006653
33.73694840163217,-84.44231689667645,1230841140,0.002797243185341358
33.746505003978434,-84.40625941659167,1230951540,0.014567716047167778
33.75920513896685,-84.39314759789465,1230896340,0.0028998947236686945
33.73374982192465,-84.46198459755243,1230868740,0.014120304957032204
33.74009847276224,-84.45870664825554,1230923940,0.0072167180478572845
33.74019943845315,-84.35709007984606,1231034280,0.007012315094470978
33.67991042111412,-84.38659168721823,1230923940,0.00916711613535881
33.683047580254865,-84.42264918444093,1231006740,0.0028955633752048016
33.83218276933656,-84.36364599377653,1230896340,0.00668985303491354
33.71477491896432,-84.41609327808351,1231061880,0.0020334189757704735
33.67356635495457,-84.38659168721823,1230868740,0.009690875187516212
33.82900647289487,-84.37020190707591,1230951540,0.015166938304901123
33.69255997117632,-84.42592713720877,1231006740,0.005583412479609251
33.838517639720365,-84.37675781969162,1230951540,0.010016210377216339
33.74014745738149,-84.41937123139698,1230951540,0.00436914898455143
33.76540146901765,-84.50459790371555,1230868740,1.6653677448630333e-05
33.75606932137593,-84.33742233479404,1231034280,0.006413554772734642
33.72105706038623,-84.46526254649433,1230813540,0.0012237264309078455
33.76237122287574,-84.39970350770332,1230841140,0.005927834659814835
33.70211460129585,-84.38659168721823,1230813540,0.01725918985903263
33.84486153606818,-84.37675781969162,1230923940,0.0028955633752048016
33.76235493814222,-84.41609327808351,1230868740,0.003915729001164436
33.69891826165991,-84.41281532450708,1230813540,0.0017081014811992645
33.75919297969095,-84.40625941659167,1230841140,0.010597260668873787
33.683047580254865,-84.42264918444093,1230841140,0.003510397858917713
33.816318640982935,-84.37020190707591,1230951540,0.005104882176965475
33.708416297418644,-84.42920508969395,1230923940,0.0029435711912810802
33.74327047243618,-84.45870664825554,1230841140,0.005433419719338417
33.68303624593935,-84.43248304188988,1230923940,0.015574755147099495
33.692548376320595,-84.43576099378998,1230868740,0.00760255940258503
33.736975456100474,-84.41937123139698,1230868740,0.01268703117966652
33.74009847276224,-84.45870664825554,1230841140,0.011150635778903961
33.74016100632726,-84.40625941659167,1230813540,0.004324004985392094
33.72749839577363,-84.37675781969162,1230979140,0.0026967185549438
33.76222948073422,-84.50459790371555,1230868740,-1.0925810784101486e-05
33.69572821720796,-84.42920508969395,1230896340,0.01785454899072647
33.7402119451853,-84.33086641886513,1231089480,0.00369271426461637
33.737037338366655,-84.33742233479404,1230979140,0.0028955633752048016
33.72094415243271,-84.53082144066227,1230923940,0.006240002810955048
33.730665364491685,-84.38331373157105,1230951540,0.013283789157867432
33.74334516527623,-84.39314759789465,1231061880,0.009088287129998207
33.683047580254865,-84.42264918444093,1230951540,0.006812339648604393
33.6893879454161,-84.42592713720877,1231089480,0.0040542930364608765
33.730608519629726,-84.4390389453877,1230923940,0.0028955633752048016
33.76235493814222,-84.41609327808351,1231089480,0.01231597550213337
33.632339840986745,-84.37347986347251,1230813540,0.010447533801198006
33.73696051751583,-84.43248304188988,1230813540,0.006365410052239895
33.841696493353965,-84.3669239505084,1230923940,0.003974579274654388
33.7465081740816,-84.40298146226583,1230813540,0.008792556822299957
33.67668823117936,-84.43576099378998,1230979140,0.009885182604193687
33.73056826360565,-84.46854049507466,1230841140,0.005537153221666813
33.730479327003636,-84.5209876178242,1230951540,0.015643218532204628
33.82582735215518,-84.38003577572665,1231006740,0.006023075431585312
33.7274933583317,-84.38331373157105,1231006740,0.007956852205097675
33.73703277861811,-84.34725620788211,1231034280,0.006730673834681511
